temp,omega1,theta1,omega2,theta2,theta2-theta1
  258.239990,   -2.410905,  -77.044640,   -0.140301,   19.102032,   96.146667
  258.279999,   -2.408948,  -77.140999,   -0.192764,   19.094320,   96.235321
  258.320007,   -2.406797,  -77.237274,   -0.244148,   19.084555,   96.321831
  258.359985,   -2.404779,  -77.333466,   -0.294338,   19.072781,   96.406250
  258.399994,   -2.403213,  -77.429596,   -0.343221,   19.059052,   96.488647
  258.440002,   -2.402405,  -77.525696,   -0.390683,   19.043425,   96.569122
  258.479980,   -2.402648,  -77.621803,   -0.436617,   19.025959,   96.647766
  258.519989,   -2.404220,  -77.717972,   -0.480916,   19.006721,   96.724693
  258.559998,   -2.407377,  -77.814270,   -0.523476,   18.985783,   96.800049
  258.600006,   -2.412358,  -77.910767,   -0.564199,   18.963215,   96.873978
  258.639984,   -2.419378,  -78.007545,   -0.602987,   18.939095,   96.946640
  258.679993,   -2.428631,  -78.104691,   -0.639749,   18.913504,   97.018196
  258.720001,   -2.440284,  -78.202301,   -0.674397,   18.886528,   97.088829
  258.759979,   -2.454479,  -78.300484,   -0.706849,   18.858253,   97.158737
  258.799988,   -2.471331,  -78.399338,   -0.737025,   18.828772,   97.228111
  258.839996,   -2.490923,  -78.498978,   -0.764856,   18.798178,   97.297157
  258.880005,   -2.513310,  -78.599510,   -0.790273,   18.766567,   97.366074
  258.919983,   -2.538511,  -78.701050,   -0.813218,   18.734039,   97.435089
  258.959991,   -2.566510,  -78.803711,   -0.833636,   18.700693,   97.504402
  259.000000,   -2.597257,  -78.907600,   -0.851482,   18.666634,   97.574234
  259.040009,   -2.630658,  -79.012825,   -0.866717,   18.631966,   97.644791
  259.079987,   -2.666579,  -79.119492,   -0.879308,   18.596794,   97.716286
  259.119995,   -2.704841,  -79.227684,   -0.889231,   18.561224,   97.788910
  259.160004,   -2.745218,  -79.337494,   -0.896469,   18.525366,   97.862862
  259.199982,   -2.787435,  -79.448990,   -0.901013,   18.489325,   97.938316
  259.239990,   -2.831168,  -79.562233,   -0.902860,   18.453211,   98.015442
  259.279999,   -2.876044,  -79.677277,   -0.902015,   18.417130,   98.094406
  259.320007,   -2.921637,  -79.794144,   -0.898490,   18.381189,   98.175331
  259.359985,   -2.967476,  -79.912842,   -0.892304,   18.345497,   98.258339
  259.399994,   -3.013043,  -80.033363,   -0.883482,   18.310158,   98.343521
  259.440002,   -3.057782,  -80.155678,   -0.872055,   18.275276,   98.430954
  259.479980,   -3.101103,  -80.279724,   -0.858058,   18.240953,   98.520676
  259.519989,   -3.142391,  -80.405418,   -0.841535,   18.207293,   98.612709
  259.559998,   -3.181019,  -80.532661,   -0.822530,   18.174391,   98.707054
  259.600006,   -3.216357,  -80.661316,   -0.801093,   18.142347,   98.803665
  259.639984,   -3.247786,  -80.791229,   -0.777278,   18.111256,   98.902481
  259.679993,   -3.274717,  -80.922218,   -0.751142,   18.081209,   99.003426
  259.720001,   -3.296601,  -81.054085,   -0.722741,   18.052299,   99.106384
  259.759979,   -3.312947,  -81.186600,   -0.692138,   18.024614,   99.211212
  259.799988,   -3.323336,  -81.319534,   -0.659394,   17.998238,   99.317772
  259.839996,   -3.327434,  -81.452629,   -0.624573,   17.973255,   99.425888
  259.880005,   -3.324999,  -81.585632,   -0.587737,   17.949745,   99.535378
  259.919983,   -3.315892,  -81.718269,   -0.548952,   17.927788,   99.646057
  259.959991,   -3.300080,  -81.850273,   -0.508280,   17.907457,   99.757729
  260.000000,   -3.277632,  -81.981377,   -0.465787,   17.888826,   99.870201
  260.040009,   -3.248724,  -82.111328,   -0.421537,   17.871965,   99.983292
  260.079987,   -3.213620,  -82.239876,   -0.375594,   17.856941,  100.096817
  260.119995,   -3.172675,  -82.366783,   -0.328022,   17.843821,  100.210602
  260.160004,   -3.126311,  -82.491837,   -0.278884,   17.832664,  100.324501
  260.199982,   -3.075011,  -82.614838,   -0.228243,   17.823534,  100.438370
  260.239990,   -3.019300,  -82.735611,   -0.176163,   17.816488,  100.552101
  260.279999,   -2.959734,  -82.854004,   -0.122709,   17.811581,  100.665588
  260.320007,   -2.896880,  -82.969879,   -0.067944,   17.808863,  100.778740
  260.359985,   -2.831307,  -83.083130,   -0.011935,   17.808386,  100.891518
  260.399994,   -2.763572,  -83.193672,    0.045251,   17.810196,  101.003868
  260.440002,   -2.694211,  -83.301437,    0.103547,   17.814339,  101.115776
  260.479980,   -2.623730,  -83.406387,    0.162879,   17.820854,  101.227242
  260.519989,   -2.552602,  -83.508492,    0.223174,   17.829781,  101.338272
  260.559998,   -2.481256,  -83.607742,    0.284354,   17.841154,  101.448898
  260.600006,   -2.410082,  -83.704147,    0.346338,   17.855007,  101.559158
  260.639984,   -2.339423,  -83.797722,    0.409041,   17.871368,  101.669090
  260.679993,   -2.269582,  -83.888504,    0.472370,   17.890263,  101.778763
  260.720001,   -2.200816,  -83.976540,    0.536232,   17.911713,  101.888252
  260.759979,   -2.133345,  -84.061874,    0.600522,   17.935734,  101.997604
  260.799988,   -2.067350,  -84.144569,    0.665134,   17.962339,  102.106911
  260.839996,   -2.002977,  -84.224686,    0.729952,   17.991537,  102.216225
  260.880005,   -1.940340,  -84.302299,    0.794855,   18.023331,  102.325630
  260.919983,   -1.879526,  -84.377480,    0.859714,   18.057720,  102.435196
  260.959991,   -1.820597,  -84.450302,    0.924393,   18.094696,  102.544998
  261.000000,   -1.763592,  -84.520844,    0.988750,   18.134247,  102.655090
  261.040009,   -1.708534,  -84.589188,    1.052635,   18.176352,  102.765541
  261.079987,   -1.655426,  -84.655403,    1.115893,   18.220987,  102.876389
  261.119995,   -1.604261,  -84.719574,    1.178362,   18.268122,  102.987694
  261.160004,   -1.555021,  -84.781776,    1.239877,   18.317717,  103.099495
  261.199982,   -1.507676,  -84.842087,    1.300267,   18.369728,  103.211815
  261.239990,   -1.462193,  -84.900574,    1.359363,   18.424103,  103.324677
  261.279999,   -1.418532,  -84.957314,    1.416990,   18.480782,  103.438095
  261.320007,   -1.376647,  -85.012383,    1.472979,   18.539701,  103.552086
  261.359985,   -1.336493,  -85.065842,    1.527161,   18.600788,  103.666626
  261.399994,   -1.298022,  -85.117760,    1.579372,   18.663963,  103.781723
  261.440002,   -1.261184,  -85.168205,    1.629457,   18.729141,  103.897346
  261.479980,   -1.225930,  -85.217239,    1.677270,   18.796232,  104.013474
  261.519989,   -1.192213,  -85.264931,    1.722676,   18.865139,  104.130066
  261.559998,   -1.159986,  -85.311333,    1.765558,   18.935760,  104.247093
  261.600006,   -1.129204,  -85.356499,    1.805811,   19.007994,  104.364494
  261.639984,   -1.099823,  -85.400490,    1.843353,   19.081728,  104.482216
  261.679993,   -1.071803,  -85.443359,    1.878120,   19.156853,  104.600212
  261.720001,   -1.045105,  -85.485161,    1.910072,   19.233255,  104.718414
  261.759979,   -1.019693,  -85.525948,    1.939193,   19.310823,  104.836769
  261.799988,   -0.995533,  -85.565765,    1.965490,   19.389442,  104.955208
  261.839996,   -0.972595,  -85.604668,    1.988997,   19.469002,  105.073669
  261.880005,   -0.950851,  -85.642700,    2.009774,   19.549393,  105.192093
  261.919983,   -0.930274,  -85.679909,    2.027903,   19.630508,  105.310417
  261.959991,   -0.910843,  -85.716339,    2.043493,   19.712248,  105.428589
  262.000000,   -0.892536,  -85.752037,    2.056674,   19.794516,  105.546555
  262.040009,   -0.875335,  -85.787048,    2.067599,   19.877220,  105.664268
  262.079987,   -0.859224,  -85.821419,    2.076441,   19.960278,  105.781693
  262.119995,   -0.844189,  -85.855186,    2.083388,   20.043613,  105.898804
  262.160004,   -0.830219,  -85.888397,    2.088646,   20.127159,  106.015556
  262.199982,   -0.817302,  -85.921089,    2.092430,   20.210855,  106.131943
  262.239990,   -0.805431,  -85.953308,    2.094970,   20.294655,  106.247963
  262.279999,   -0.794599,  -85.985092,    2.096498,   20.378515,  106.363609
  262.320007,   -0.784800,  -86.016487,    2.097256,   20.462406,  106.478897
  262.359985,   -0.776030,  -86.047531,    2.097484,   20.546305,  106.593834
  262.399994,   -0.768284,  -86.078262,    2.097425,   20.630201,  106.708466
  262.440002,   -0.761561,  -86.108727,    2.097320,   20.714094,  106.822823
  262.479980,   -0.755858,  -86.138962,    2.097404,   20.797991,  106.936951
  262.519989,   -0.751173,  -86.169006,    2.097908,   20.881907,  107.050911
  262.559998,   -0.747506,  -86.198906,    2.099057,   20.965868,  107.164772
  262.600006,   -0.744854,  -86.228699,    2.101063,   21.049910,  107.278610
  262.639984,   -0.743217,  -86.258430,    2.104134,   21.134075,  107.392502
  262.679993,   -0.742592,  -86.288132,    2.108461,   21.218414,  107.506546
  262.720001,   -0.742978,  -86.317848,    2.114226,   21.302984,  107.620834
  262.759979,   -0.744370,  -86.347626,    2.121599,   21.387848,  107.735474
  262.799988,   -0.746767,  -86.377495,    2.130733,   21.473078,  107.850571
  262.839996,   -0.750161,  -86.407501,    2.141770,   21.558748,  107.966248
  262.880005,   -0.754549,  -86.437683,    2.154833,   21.644941,  108.082626
  262.919983,   -0.759921,  -86.468079,    2.170031,   21.731743,  108.199821
  262.959991,   -0.766269,  -86.498726,    2.187452,   21.819241,  108.317963
  263.000000,   -0.773582,  -86.529671,    2.207170,   21.907528,  108.437195
  263.040009,   -0.781846,  -86.560944,    2.229234,   21.996696,  108.557640
  263.079987,   -0.791046,  -86.592583,    2.253676,   22.086843,  108.679428
  263.119995,   -0.801165,  -86.624626,    2.280502,   22.178064,  108.802689
  263.160004,   -0.812183,  -86.657112,    2.309693,   22.270452,  108.927567
  263.199982,   -0.824077,  -86.690079,    2.341204,   22.364101,  109.054184
  263.239990,   -0.836822,  -86.723549,    2.374961,   22.459101,  109.182648
  263.279999,   -0.850388,  -86.757561,    2.410858,   22.555534,  109.313095
  263.320007,   -0.864746,  -86.792152,    2.448757,   22.653484,  109.445633
  263.359985,   -0.879859,  -86.827347,    2.488482,   22.753023,  109.580368
  263.399994,   -0.895691,  -86.863174,    2.529824,   22.854216,  109.717392
  263.440002,   -0.912201,  -86.899666,    2.572531,   22.957117,  109.856781
  263.479980,   -0.929344,  -86.936836,    2.616312,   23.061769,  109.998604
  263.519989,   -0.947073,  -86.974716,    2.660838,   23.168203,  110.142921
  263.559998,   -0.965337,  -87.013329,    2.705736,   23.276432,  110.289764
  263.600006,   -0.984081,  -87.052689,    2.750596,   23.386456,  110.439148
  263.639984,   -1.003249,  -87.092819,    2.794972,   23.498255,  110.591072
  263.679993,   -1.022780,  -87.133728,    2.838382,   23.611790,  110.745514
  263.720001,   -1.042611,  -87.175430,    2.880319,   23.727003,  110.902435
  263.759979,   -1.062678,  -87.217934,    2.920254,   23.843813,  111.061745
  263.799988,   -1.082911,  -87.261253,    2.957643,   23.962118,  111.223373
  263.839996,   -1.103242,  -87.305382,    2.991941,   24.081797,  111.387177
  263.880005,   -1.123599,  -87.350327,    3.022609,   24.202702,  111.553024
  263.919983,   -1.143910,  -87.396080,    3.049126,   24.324667,  111.720749
  263.959991,   -1.164101,  -87.442642,    3.071002,   24.447508,  111.890152
  264.000000,   -1.184098,  -87.490005,    3.087792,   24.571020,  112.061028
  264.040009,   -1.203829,  -87.538162,    3.099102,   24.694984,  112.233147
  264.079987,   -1.223219,  -87.587090,    3.104607,   24.819168,  112.406258
  264.119995,   -1.242199,  -87.636780,    3.104054,   24.943331,  112.580109
  264.160004,   -1.260698,  -87.687210,    3.097273,   25.067223,  112.754433
  264.199982,   -1.278650,  -87.738358,    3.084177,   25.190590,  112.928947
  264.239990,   -1.295992,  -87.790199,    3.064769,   25.313181,  113.103378
  264.279999,   -1.312665,  -87.842705,    3.039137,   25.434746,  113.277451
  264.320007,   -1.328612,  -87.895851,    3.007452,   25.555044,  113.450897
  264.359985,   -1.343786,  -87.949600,    2.969959,   25.673843,  113.623444
  264.399994,   -1.358141,  -88.003929,    2.926972,   25.790922,  113.794853
  264.440002,   -1.371641,  -88.058792,    2.878862,   25.906076,  113.964867
  264.479980,   -1.384254,  -88.114159,    2.826045,   26.019117,  114.133278
  264.519989,   -1.395956,  -88.169998,    2.768970,   26.129877,  114.299873
  264.559998,   -1.406729,  -88.226265,    2.708112,   26.238203,  114.464470
  264.600006,   -1.416566,  -88.282928,    2.643950,   26.343962,  114.626892
  264.639984,   -1.425465,  -88.339951,    2.576969,   26.447039,  114.786987
  264.679993,   -1.433433,  -88.397285,    2.507641,   26.547346,  114.944633
  264.720001,   -1.440485,  -88.454903,    2.436421,   26.644804,  115.099709
  264.759979,   -1.446644,  -88.512772,    2.363740,   26.739355,  115.252129
  264.799988,   -1.451941,  -88.570847,    2.290003,   26.830954,  115.401802
  264.839996,   -1.456415,  -88.629105,    2.215578,   26.919577,  115.548683
  264.880005,   -1.460110,  -88.687508,    2.140801,   27.005209,  115.692719
  264.919983,   -1.463081,  -88.746033,    2.065973,   27.087847,  115.833878
  264.959991,   -1.465385,  -88.804649,    1.991355,   27.167501,  115.972153
  265.000000,   -1.467089,  -88.863335,    1.917179,   27.244188,  116.107521
  265.040009,   -1.468263,  -88.922066,    1.843640,   27.317934,  116.239998
  265.079987,   -1.468982,  -88.980827,    1.770902,   27.388769,  116.369598
  265.119995,   -1.469328,  -89.039604,    1.699100,   27.456732,  116.496338
  265.160004,   -1.469385,  -89.098381,    1.628343,   27.521864,  116.620247
  265.199982,   -1.469240,  -89.157150,    1.558714,   27.584211,  116.741364
  265.239990,   -1.468983,  -89.215912,    1.490277,   27.643824,  116.859734
  265.279999,   -1.468708,  -89.274658,    1.423075,   27.700747,  116.975403
  265.320007,   -1.468510,  -89.333397,    1.357136,   27.755033,  117.088432
  265.359985,   -1.468484,  -89.392136,    1.292473,   27.806734,  117.198868
  265.399994,   -1.468727,  -89.450882,    1.229088,   27.855898,  117.306778
  265.440002,   -1.469337,  -89.509659,    1.166972,   27.902578,  117.412239
  265.479980,   -1.470412,  -89.568474,    1.106107,   27.946821,  117.515297
  265.519989,   -1.472048,  -89.627357,    1.046472,   27.988680,  117.616035
  265.559998,   -1.474345,  -89.686333,    0.988036,   28.028200,  117.714531
  265.600006,   -1.477397,  -89.745430,    0.930768,   28.065432,  117.810860
  265.639984,   -1.481301,  -89.804680,    0.874631,   28.100416,  117.905098
  265.679993,   -1.486153,  -89.864128,    0.819587,   28.133200,  117.997330
  265.720001,   -1.492046,  -89.923813,    0.765598,   28.163824,  118.087639
  265.759979,   -1.499074,  -89.983772,    0.712623,   28.192327,  118.176102
  265.799988,   -1.507329,  -90.044067,    0.660623,   28.218752,  118.262817
  265.839996,   -1.516901,  -90.104744,    0.609557,   28.243135,  118.347878
  265.880005,   -1.527881,  -90.165855,    0.559386,   28.265512,  118.431366
  265.919983,   -1.540357,  -90.227470,    0.510072,   28.285913,  118.513382
  265.959991,   -1.554417,  -90.289650,    0.461578,   28.304377,  118.594025
  266.000000,   -1.570146,  -90.352455,    0.413867,   28.320932,  118.673386
  266.040009,   -1.587630,  -90.415962,    0.366905,   28.335608,  118.751572
  266.079987,   -1.606950,  -90.480240,    0.320657,   28.348433,  118.828674
  266.119995,   -1.628188,  -90.545364,    0.275090,   28.359438,  118.904800
  266.160004,   -1.651422,  -90.611420,    0.230175,   28.368647,  118.980064
  266.199982,   -1.676728,  -90.678490,    0.185879,   28.376081,  119.054573
  266.239990,   -1.704179,  -90.746658,    0.142175,   28.381769,  119.128426
  266.279999,   -1.733844,  -90.816010,    0.099033,   28.385729,  119.201736
  266.320007,   -1.765786,  -90.886642,    0.056427,   28.387987,  119.274628
  266.359985,   -1.800065,  -90.958649,    0.014329,   28.388559,  119.347206
  266.399994,   -1.836730,  -91.032120,   -0.027287,   28.387468,  119.419586
  266.440002,   -1.875826,  -91.107155,   -0.068445,   28.384729,  119.491882
  266.479980,   -1.917383,  -91.183853,   -0.109171,   28.380362,  119.564217
  266.519989,   -1.961423,  -91.262314,   -0.149491,   28.374380,  119.636696
  266.559998,   -2.007952,  -91.342628,   -0.189429,   28.366804,  119.709435
  266.600006,   -2.056959,  -91.424904,   -0.229010,   28.357645,  119.782547
  266.639984,   -2.108414,  -91.509239,   -0.268258,   28.346914,  119.856155
  266.679993,   -2.162264,  -91.595726,   -0.307198,   28.334627,  119.930351
